"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"RSA_WCN_SS",0.924423963133641,"RSA_WCN_SS"
"2",2,"RSA_WCN_SS",0.912713472485769,"RSA_WCN_SS"
"3",3,"RSA_WCN_SS",0.945098039215686,"RSA_WCN_SS"
"4",4,"RSA_WCN_SS",0.916508538899431,"RSA_WCN_SS"
"5",5,"RSA_WCN_SS",0.939278937381404,"RSA_WCN_SS"
"6",6,"RSA_WCN_SS",0.920588235294118,"RSA_WCN_SS"
"7",7,"RSA_WCN_SS",0.928842504743833,"RSA_WCN_SS"
"8",8,"RSA_WCN_SS",0.906912442396313,"RSA_WCN_SS"
"9",9,"RSA_WCN_SS",0.907843137254902,"RSA_WCN_SS"
"10",10,"RSA_WCN_SS",0.918627450980392,"RSA_WCN_SS"
